Id,SalePrice
1660,153504.59281730725
1661,488461.46439258003
1662,385841.7170071746
1663,360216.6352292908
1664,437424.9370444005
1665,317852.48589222785
1666,340679.8851547632
1667,383316.5861496724
1668,343177.74221554067
1669,308717.9437244831
1670,351031.744279699
1671,276390.86048299435
1672,456919.49459857965
1673,304827.49844934803
1674,247934.35078672483
1675,192137.01588192282
1676,193860.29336328994
1677,219508.5635617014
1678,444589.9413722189
1679,414956.3275174418
1680,328112.60335889406
1681,240812.5846652413
1682,318440.75398216106
1683,183809.12861626066
1684,176074.3724396175
1685,176155.7528020893
1686,173982.30392909562
1687,168720.01163474165
1688,184851.88800255378
1689,186983.1266369279
1690,190663.4662469923
1691,181374.7165526881
1692,247924.87107978508
1693,172907.5555510838
1694,183474.43282825712
1695,164571.1420414856
1696,286409.24887109856
1697,166502.4051894023
1698,355865.2586247907
1699,311869.11777736194
1700,246738.22663166214
1701,269178.8282164699
1702,257945.51744625033
1703,252501.0892850638
1704,291204.41812469554
1705,220281.2243039998
1706,422432.280929595
1707,217779.31781073858
1708,219598.8931960864
1709,293883.639067861
1710,223818.38890176077
1711,256605.1853368212
1712,266466.2602438547
1713,296420.4091984929
1714,229952.15672814552
1715,200197.64028565853
1716,189643.94306618642
1717,175022.68296324852
1718,138338.4368390371
1719,201567.56574497613
1720,248898.13153173216
1721,169846.77575027774
1722,129148.45992560392
1723,158325.9477236686
1724,215835.90339908295
1725,238140.10436685712
1726,188806.69922856777
1727,168084.04627057136
1728,185292.2626032727
1729,166796.84973250364
1730,159479.1207804214
1731,120561.11871912476
1732,127239.30015355609
1733,117875.6777013457
1734,123892.37458694361
1735,133463.32868184097
1736,115614.91299455783
1737,348118.27001433185
1738,221979.52968447667
1739,305186.4063298973
1740,216958.58131126262
1741,192608.0831124875
1742,172685.07819371397
1743,170172.25462508772
1744,310637.71825481625
1745,239094.36405853028
1746,180845.72471751942
1747,212962.22735642068
1748,237621.0273728935
1749,156503.05620224235
1750,130070.28421006634
1751,237801.97334236352
1752,118983.26087925817
1753,138172.76422911137
1754,186233.40617365733
1755,168804.79180889117
1756,123631.77781543322
1757,118636.33997120244
1758,146897.5760414691
1759,163658.61101579183
1760,167438.6358908629
1761,140985.5568792828
1762,173412.63755260198
1763,171349.02582856853
1764,117887.50758709449
1765,162116.57376784654
1766,173018.31222130716
1767,223024.35829120228
1768,148347.71932028225
1769,171702.11783932697
1770,142867.24657411626
1771,124580.74609327971
1772,138179.26325087537
1773,138649.3990239436
1774,138723.0641777609
1775,134425.02542871665
1776,119760.46457309485
1777,111996.41637369193
1778,136498.67747378556
1779,108321.85654692602
1780,173156.8277810222
1781,132138.88448731613
1782,88253.27403340832
1783,145134.12381355316
1784,99368.39767479239
1785,116810.48004117302
1786,134998.00669246455
1787,158311.53014103512
1788,59022.604984236204
1789,95298.65994395818
1790,75544.02171639974
1791,176342.68063849176
1792,154819.35249542142
1793,124654.87416899561
1794,143152.10496470658
1795,136558.9014598383
1796,120136.74133634349
1797,112199.12927529296
1798,125496.78156703491
1799,110407.05884933117
1800,132796.2863615024
1801,137381.43751423134
1802,122903.69429673822
1803,145708.03571411283
1804,145628.18761808964
1805,135897.66706584825
1806,121965.58861084047
1807,127847.95708287782
1808,115285.47319392253
1809,121891.17721938426
1810,143922.45759324927
1811,98667.58595492225
1812,101785.19454349067
1813,125890.41222006553
1814,90231.74278436828
1815,55450.89891391229
1816,98625.67419839608
1817,111704.61869981373
1818,156149.62420109677
1819,125401.53933441036
1820,64043.38260852927
1821,107637.84136221005
1822,145202.8049755213
1823,51918.317392620964
1824,137222.52125185114
1825,132964.39245445255
1826,101957.90725532758
1827,101421.88997607643
1828,138295.2643311704
1829,111034.84821457812
1830,136991.613168708
1831,151639.45836265464
1832,90435.23277288396
1833,131367.30934825013
1834,123476.89647513031
1835,138755.6177189165
1836,122131.95155977189
1837,85357.37857132577
1838,127734.31229309831
1839,83045.64486964192
1840,156059.63168701742
1841,142765.24474880708
1842,78703.59036614452
1843,129928.45382778898
1844,133981.64573923155
1845,138401.3546952906
1846,151598.30537818515
1847,151784.37986031803
1848,54406.72320212706
1849,100014.81965421098
1850,116112.30850863365
1851,152670.73927790392
1852,124794.98439126881
1853,128773.85607874906
1854,164366.37352059738
1855,145057.0126050588
1856,220687.6582153007
1857,154596.50341409523
1858,137721.30890955718
1859,113997.84898366482
1860,155182.14134461194
1861,113610.012642483
1862,269224.5213897663
1863,263991.7024310716
1864,264371.9879377146
1865,329441.24272906524
1866,343359.9333678302
1867,243565.935547193
1868,307417.4241053922
1869,210613.26505027583
1870,240214.88169131964
1871,246139.64171677083
1872,172927.83907092345
1873,241128.11612850535
1874,141768.94055709994
1875,197988.66161732792
1876,191163.84151252962
1877,209529.81295678823
1878,215247.0536845217
1879,131789.8618784743
1880,135749.98199315136
1881,251650.93083819223
1882,252404.3983501378
1883,194135.0169710215
1884,209779.79761398418
1885,239764.3173510644
1886,303655.5691942604
1887,200778.6314959069
1888,281300.33244908025
1889,165026.61619836927
1890,129301.94036385008
1891,134687.32937748605
1892,103544.57733213907
1893,133085.98629890298
1894,125991.69358794163
1895,135289.6262783351
1896,124997.61417750026
1897,105883.65304710988
1898,109249.6996805327
1899,149352.25497843465
1900,148488.17285028676
1901,166100.9721653515
1902,143604.08481664635
1903,217156.2712542313
1904,143983.95674598598
1905,188719.56758498464
1906,167595.37768846823
1907,201850.7512755506
1908,104570.77612145223
1909,135937.3650248879
1910,118666.96432889628
1911,207053.79714147234
1912,312013.7781569058
1913,141636.38824092483
1914,63508.16434207582
1915,299974.9144346193
1916,64806.46317311938
1917,249235.2753084245
1918,137829.56034695994
1919,162747.27209844644
1920,140900.25281435924
1921,416911.5222699996
1922,332334.0091052343
1923,216258.04038396987
1924,229024.66437552896
1925,201182.17668762372
1926,380237.800347097
1927,136338.27556337358
1928,154046.88445902604
1929,122821.96341414229
1930,122864.9409465105
1931,142318.8226805464
1932,141057.13853618602
1933,180694.11477370697
1934,176312.48578680184
1935,176747.29435554805
1936,186353.98368711007
1937,182969.81929740036
1938,171183.59650912718
1939,226375.84599550613
1940,189039.32755458594
1941,173036.91431897305
1942,184232.45027117536
1943,196978.29256848365
1944,338142.0474340994
1945,386194.1219185431
1946,146676.18012901818
1947,301974.19550397986
1948,170223.60218621674
1949,250792.00764448324
1950,182034.46785953405
1951,253133.3993661328
1952,228797.41400288028
1953,167557.43073436036
1954,175589.11738324398
1955,135051.0146859807
1956,316758.4721827471
1957,149711.75350796804
1958,311915.30535529176
1959,142229.50497105878
1960,117024.40494316214
1961,118746.4123201347
1962,92837.5053363615
1963,97890.36118958578
1964,110804.11971124297
1965,149388.89005009853
1966,144638.28385122374
1967,281887.5815324992
1968,400860.55672559584
1969,405861.1780924965
1970,444489.11177319224
1971,439198.9184088898
1972,369845.58027179353
1973,257760.7045927512
1974,316935.375827445
1975,435048.6121686235
1976,266778.7830732925
1977,345906.04263766104
1978,393983.13346712006
1979,325913.2385138502
1980,192385.14691414224
1981,337117.92331111804
1982,216815.47169994173
1983,203000.62276045105
1984,168733.0628948339
1985,218288.68477538187
1986,211474.80998771056
1987,181479.83031504956
1988,177816.2478754453
1989,187220.3471080233
1990,212412.19592939288
1991,218314.10212234894
1992,206044.60945453652
1993,173409.06887819665
1994,233438.4443763021
1995,179632.04390065445
1996,249271.31693699662
1997,312662.9571689924
1998,327205.7088723935
1999,254811.79796067148
2000,316694.4535838715
2001,267298.378555256
2002,245844.4069165596
2003,250934.56627655574
2004,267630.89922980906
2005,212840.37183057287
2006,227248.16995757908
2007,247658.30539314306
2008,212798.5218524426
2009,192229.85660982926
2010,188940.12051325163
2011,147396.12912112562
2012,179697.95113219455
2013,183120.70677622853
2014,185634.79669431061
2015,198714.3704132632
2016,192659.31315770405
2017,199143.4493286244
2018,124303.45817107132
2019,135455.0938551135
2020,113187.00243330539
2021,109529.21944045363
2022,179689.71866012094
2023,148013.82630286226
2024,241592.19228478696
2025,363277.3723124888
2026,181118.30779998086
2027,153609.42179103906
2028,154766.4660289659
2029,171124.64180530503
2030,274228.0356104925
2031,221708.54790270975
2032,236632.01145817194
2033,268221.0934909714
2034,168053.39503643676
2035,207673.86361521456
2036,192530.83264601813
2037,196069.9896323725
2038,306979.69626756007
2039,208864.5586184637
2040,336685.4323899229
2041,274923.8993195206
2042,200381.1698466564
2043,168309.8021811999
2044,165377.0790933766
2045,224760.81825991443
2046,138449.08454670888
2047,147018.5118532118
2048,137974.01512442948
2049,135082.70682996645
2050,174491.8239529384
2051,103881.60383598473
2052,127115.32619894222
2053,149785.99999556024
2054,82770.13187838357
2055,155292.227246303
2056,145279.88080106376
2057,117726.06087261635
2058,236180.42522982217
2059,131017.45961176776
2060,172713.2604742498
2061,172043.7741174295
2062,134585.43610906322
2063,109684.69696405838
2064,144578.3387071791
2065,118277.42009797301
2066,163283.14040491852
2067,107833.20230266126
2068,138708.22405850075
2069,84342.03003812359
2070,112723.5655939269
2071,87912.99277644676
2072,133947.47612367867
2073,136547.61503928018
2074,178885.4742714364
2075,148758.02615539145
2076,115013.30491678625
2077,159332.31702836306
2078,131195.70530024866
2079,128655.07723238853
2080,117069.39004566139
2081,125001.37522740437
2082,123342.82422904533
2083,142220.14521879016
2084,109878.81410483457
2085,124498.04423993867
2086,101971.46126797544
2087,123004.76437508859
2088,97479.36299825873
2089,77945.33890413308
2090,131708.7556169294
2091,125681.1736441825
2092,122399.28901232666
2093,125840.81170115052
2094,118952.06756032973
2095,152766.67782686593
2096,77382.88457661234
2097,96808.85171220038
2098,141662.50215946988
2099,60487.107506785396
2100,82200.78924976347
2101,117034.52284484684
2102,132475.6965859686
2103,105230.13203494556
2104,131409.50604565328
2105,126851.83109884613
2106,60946.50347635195
2107,210681.19400964014
2108,112774.37789812713
2109,110719.73210659683
2110,131285.86005301113
2111,134947.30666969556
2112,139346.8020966316
2113,126181.82214913743
2114,112900.18057508336
2115,154598.34543337295
2116,115881.19266229337
2117,148726.5394725577
2118,123213.96304247712
2119,108179.33094723357
2120,114081.5119840636
2121,90247.50578533695
2122,101151.39166592958
2123,84792.2508899251
2124,162009.5400673388
2125,122500.37012116441
2126,150059.79457308236
2127,144535.64165600878
2128,124765.02435765906
2129,94043.4987730847
2130,133626.01303531235
2131,134516.54906764114
2132,112289.69411082893
2133,118402.05425612936
2134,115324.37267845677
2135,92618.23717057375
2136,67168.32217888044
2137,113874.06247013633
2138,135498.67266163672
2139,153355.03301728412
2140,140317.12025579633
2141,138079.44369366285
2142,130691.09015889488
2143,143779.77856965794
2144,118805.9253159763
2145,139387.17782686802
2146,164650.93373794257
2147,133484.60200796236
2148,128780.69646117765
2149,145277.019877237
2150,232812.58719681404
2151,112832.67286812325
2152,177653.26255858445
2153,162987.2391344651
2154,109881.75973834629
2155,135256.34680599353
2156,259723.341904057
2157,237037.19801333966
2158,243493.6446018605
2159,201175.68728536105
2160,171326.97798455585
2161,239369.6496052305
2162,407583.0038675158
2163,363102.04636108695
2164,241055.2457835401
2165,182202.55307443254
2166,148500.2841360504
2167,216806.55769232055
2168,203010.37526721205
2169,193939.68219111522
2170,220734.52661270506
2171,152147.68798098096
2172,133601.96045249738
2173,157396.8563482337
2174,237264.4381931269
2175,300430.5098603754
2176,337578.6316342315
2177,253041.56381114537
2178,202710.3306712905
2179,140386.84806261671
2180,195767.09878951428
2181,190581.8980962194
2182,223515.08301622322
2183,198591.6281316571
2184,126238.97854695005
2185,124976.64737720645
2186,141786.00477703055
2187,151290.35589120194
2188,156648.90806400846
2189,224896.87999784673
2190,80126.02560558198
2191,81949.93270834086
2192,85483.52014482918
2193,97698.60049415502
2194,98095.08371337081
2195,110950.61630190776
2196,98014.04879935185
2197,118656.60803332657
2198,163444.58822699028
2199,174582.70242889746
2200,144321.8113005742
2201,142531.65949822756
2202,194879.0638710566
2203,141264.5805764578
2204,183752.86100954824
2205,113344.21092902754
2206,138381.91733468274
2207,211014.10062329506
2208,240341.27880276126
2209,217581.3103976674
2210,115690.52691066958
2211,109610.30910945442
2212,110193.09539580569
2213,105977.5754077028
2214,125791.09263633974
2215,102504.27167002755
2216,139025.6810987811
2217,64173.707536560425
2218,78985.49182635095
2219,69043.46496186983
2220,70980.63883942546
2221,302894.91967338417
2222,281605.28889486723
2223,305764.1772460365
2224,211182.750828096
2225,119246.95135618787
2226,185577.3644789049
2227,199183.78476829757
2228,263949.2949810423
2229,237195.31525949395
2230,152338.22625798298
2231,211814.08217977278
2232,174413.84274717394
2233,179275.84048021917
2234,222983.30668857816
2235,224586.9014990537
2236,259606.9720785115
2237,316705.6209507808
2238,192383.73475465417
2239,107853.50876978989
2240,158838.92805318913
2241,153696.63678936084
2242,131338.1399248809
2243,129911.9841201146
2244,102541.29774274823
2245,93710.03472219629
2246,144943.28551617233
2247,103445.87868219087
2248,125073.85942271937
2249,127793.88297145869
2250,135830.8176984642
2251,106078.11024767652
2252,168074.1647299982
2253,154139.97014338046
2254,174251.04468143382
2255,180268.85506920182
2256,182864.32177678603
2257,204798.61937770824
2258,169777.54381486808
2259,177500.75663730066
2260,150784.35196750783
2261,177079.61010402878
2262,199510.2407829528
2263,345177.0685396502
2264,441046.7862924517
2265,166543.5407237251
2266,287308.19316899334
2267,359559.84000451927
2268,375363.29691271775
2269,150308.4535215319
2270,183906.7192130803
2271,228586.74672077957
2272,203266.48773185638
2273,171223.12776502193
2274,178969.59931754353
2275,161478.20076204778
2276,197556.647822219
2277,180637.7425128788
2278,143863.3352845955
2279,129924.72630150887
2280,119893.14949093602
2281,175663.4720040732
2282,187715.75504569375
2283,97994.5706098144
2284,114316.23043610415
2285,144991.52936005098
2286,125832.7747715053
2287,339512.72726546257
2288,263345.36696178175
2289,397070.3977817425
2290,435494.8479337062
2291,318417.1155028295
2292,434435.76150992484
2293,450804.1167615234
2294,436312.6909397976
2295,439512.7793054094
2296,273215.8325798591
2297,309718.08477880777
2298,320394.2046867715
2299,382707.9978624992
2300,351924.2682330283
2301,269000.5639276377
2302,242112.0294947489
2303,239504.3325844406
2304,235776.59641583628
2305,184072.10078234045
2306,185222.72473860363
2307,191744.1706869369
2308,227744.3442897162
2309,276847.6890436636
2310,203567.1285807758
2311,197041.60952570892
2312,174931.98788233177
2313,177530.2587082584
2314,171511.68417414842
2315,175667.4727839423
2316,178181.63684333832
2317,181542.67582596058
2318,178738.3646217626
2319,177779.77593369104
2320,182519.9655271857
2321,231705.35201349526
2322,172563.9009489803
2323,184792.1908629095
2324,174223.93529725165
2325,218002.74053934752
2326,169641.42147192935
2327,208826.71487316437
2328,224936.95183910461
2329,181702.7399514531
2330,177389.13917440726
2331,381183.077980143
2332,412395.98122923105
2333,314770.93042848544
2334,261492.25373079942
2335,259799.30750631983
2336,329429.3352565248
2337,203683.04825523548
2338,278946.2865087489
2339,232085.1826802716
2340,367633.5720858546
2341,230873.7529772767
2342,231693.53507868532
2343,228435.75724443898
2344,233020.831021807
2345,230054.9961954132
2346,211786.2474079873
2347,207095.91718162113
2348,233497.29398073867
2349,171293.0880923715
2350,284902.83442504745
2351,248844.17979776007
2352,251618.01610940963
2353,241490.39499024182
2354,130249.37954908841
2355,154046.60606486702
2356,154562.91097132245
2357,199544.344379167
2358,196347.71541656478
2359,128005.14108243577
2360,117509.20112848723
2361,141693.170046626
2362,273629.3016077854
2363,145550.23553903776
2364,156276.2799899255
2365,213730.13431664696
2366,188694.3200604179
2367,226725.6949037718
2368,214414.91303744214
2369,226713.98571369925
2370,172644.6182365865
2371,171549.75462031114
2372,195825.17837328088
2373,265851.7144853152
2374,294012.2081973658
2375,249033.6580063165
2376,286146.46554796776
2377,355302.5886976048
2378,143579.2449917468
2379,189922.67044470075
2380,144546.5796963142
2381,162896.08297729955
2382,196089.11630183546
2383,206538.69258684342
2384,240618.6710797053
2385,162794.84281082326
2386,137785.6197737556
2387,139738.30614228078
2388,93563.6257526192
2389,123257.19058323403
2390,145656.38625280472
2391,141578.03139970437
2392,114672.84042550507
2393,161361.94523387076
2394,147268.88505753546
2395,204074.95958909043
2396,149072.95874574006
2397,231948.72547808784
2398,129013.93546284638
2399,56089.79564320948
2400,58615.07707023379
2401,113986.07527534761
2402,140285.98402838805
2403,131998.33753800913
2404,153286.74134122668
2405,162137.1373641986
2406,140200.693329685
2407,132896.4204822038
2408,142173.68274548202
2409,128410.55684706672
2410,162221.90667822323
2411,118245.6587753967
2412,163176.58421268212
2413,133603.412531905
2414,139630.80052606962
2415,126520.84854066864
2416,125320.51955997807
2417,130015.82678136982
2418,128178.38207250548
2419,127468.89865820052
2420,123759.4205437305
2421,147791.33750461755
2422,111105.29745084322
2423,125168.76236556796
2424,145412.57474378843
2425,216137.99888908514
2426,124558.09271288442
2427,140191.24075337916
2428,165167.46850711558
2429,117121.959414174
2430,128866.8091348995
2431,104513.4753811339
2432,145143.6701593923
2433,148915.78379232745
2434,144191.06069045654
2435,153663.11835552924
2436,110956.70879131593
2437,113483.7999275403
2438,127241.16391624961
2439,107992.11247823562
2440,123388.53180660665
2441,93263.44781057019
2442,96944.42868617237
2443,117380.57901696146
2444,129563.78179342646
2445,80562.99872624493
2446,127857.5442239533
2447,180601.61796701115
2448,129777.14667076469
2449,108168.88366388097
2450,140827.81034564273
2451,129472.86463488826
2452,207200.83394496504
2453,95387.41677807811
2454,115394.53731062516
2455,113680.90255393344
2456,130899.111835056
2457,128549.06362047156
2458,114272.48564690427
2459,112241.38998532103
2460,137409.27744671036
2461,123431.92033191251
2462,138717.0449718584
2463,126897.3700009036
2464,165507.14192433475
2465,136793.39433221018
2466,116418.25644084421
2467,139118.2002040366
2468,76343.14880194185
2469,80972.64204437188
2470,178424.28179712623
2471,200891.55044533632
2472,157339.97313944562
2473,113873.4228042756
2474,81793.48444435644
2475,224352.37671011407
2476,118227.94914270757
2477,134794.05024103503
2478,154705.90540613898
2479,101837.01131217442
2480,143882.67851048592
2481,119927.28912843693
2482,135237.28546416067
2483,115005.37369978103
2484,123479.9863752237
2485,127246.2843208538
2486,157531.5323374794
2487,177991.48417317186
2488,157386.08954890352
2489,148421.40650593565
2490,151705.2866693136
2491,86127.76834951577
2492,181583.77101918138
2493,142988.43414229417
2494,157530.6107669389
2495,90091.24932906644
2496,251000.26850522638
2497,147754.08437563354
2498,110219.02936937832
2499,88008.89558662707
2500,125930.13512294297
2501,137873.57049852997
2502,149542.56302094838
2503,101288.69228110119
2504,182144.26821852903
2505,219419.49599358105
2506,250924.47101653263
2507,309750.44041818887
2508,250389.5036368248
2509,218835.20239375677
2510,221867.10674314268
2511,187979.3156528828
2512,214297.5162079793
2513,218580.9708367182
2514,234223.71163003246
2515,148196.50053999308
2516,167900.61983475112
2517,140862.6308607084
2518,147977.36103021662
2519,226863.17165402917
2520,205712.6596014645
2521,187364.10905143232
2522,222978.01201754878
2523,125129.23242053334
2524,140545.6138535381
2525,149674.49703535417
2526,137800.96298040004
2527,109691.89401497293
2528,127737.49165417266
2529,136166.66000197481
2530,113403.15460285018
2531,265719.5360771277
2532,226324.67492155975
2533,196591.661904737
2534,235773.6290225777
2535,295583.80399815633
2536,229845.39154005478
2537,222312.14449324954
2538,182507.8108362881
2539,186979.7206141536
2540,177595.81567738325
2541,181409.22420571998
2542,167446.91028180296
2543,129294.50462522314
2544,126716.00533972755
2545,136267.00521102574
2546,132797.017947916
2547,134520.56017102415
2548,151770.9067178093
2549,162130.198539558
2550,365499.49562937685
2551,137969.52307283256
2552,125984.54481526578
2553,73363.34025519706
2554,108507.33351731708
2555,114816.57297931635
2556,97277.36071448008
2557,110286.68818136764
2558,148840.98984916141
2559,138405.94925141693
2560,143488.51605016727
2561,137237.59210820418
2562,133745.60403114147
2563,157238.51081950372
2564,190406.84289195715
2565,123390.59247372727
2566,161176.02479236948
2567,137958.54459755507
2568,196602.37218440828
2569,212345.47724596175
2570,113215.12615096822
2571,186573.13414535948
2572,149399.66295550784
2573,221763.6349318499
2574,272942.6804312041
2575,126509.61756380534
2576,123298.0717031673
2577,149945.7668137728
2578,83724.5999009953
2579,67750.22911924032
2580,124578.5826892952
2581,118502.73652367388
2582,115610.7155574499
2583,283320.732869615
2584,167872.09790068725
2585,188693.07761224738
2586,225818.72721610204
2587,191996.36997249137
2588,143145.63061196165
2589,147150.02622008472
2590,214889.26038332647
2591,212988.96291145615
2592,221637.65020182478
2593,250994.56830631418
2594,177660.97654996143
2595,192611.28264556165
2596,314435.780565324
2597,179793.86643961899
2598,286139.16022122616
2599,313067.55979229725
2600,114477.7132881837
2601,137834.97005661513
2602,80005.60507721119
2603,94345.80955886796
2604,86843.43828819526
2605,73224.82470850233
2606,153035.4001167306
2607,192896.02082576609
2608,205544.98574842993
2609,167577.19802995984
2610,110494.46204948115
2611,121522.54400997523
2612,151361.77667505195
2613,134668.67927962856
2614,130450.09946844335
2615,151699.9529145347
2616,140895.99905508323
2617,175372.2680002013
2618,204820.98210639265
2619,201451.55859179667
2620,184712.14616840318
2621,178451.9720529981
2622,185591.180849428
2623,245887.72415756743
2624,296320.1465188148
2625,293091.4817203657
2626,172514.4096917736
2627,164390.28659043362
2628,464666.57795270684
2629,473040.6049686742
2630,338516.7367795854
2631,449304.973857515
2632,447844.5018495404
2633,296482.336352819
2634,401630.76080089837
2635,157913.42199240671
2636,180056.04153743084
2637,177811.31239113357
2638,252228.03211272447
2639,190837.53767788154
2640,152719.95662928055
2641,103755.96630344087
2642,193239.69941070554
2643,98278.96535736899
2644,129050.82670681416
2645,102567.41198827582
2646,94841.77399424456
2647,95874.71273413379
2648,142798.62406690375
2649,148093.2519872589
2650,142311.92760565213
2651,148897.93446913754
2652,455937.17012015707
2653,258259.60049158506
2654,254119.00375279557
2655,413351.7077075709
2656,329024.58469890023
2657,327222.1828349112
2658,291274.965255938
2659,303534.26394897193
2660,337943.113126203
2661,318891.46448273445
2662,366446.143092198
2663,265422.669703667
2664,270699.0943463295
2665,325142.48739886016
2666,276754.21463266003
2667,170590.45962209013
2668,180533.56987465336
2669,178116.64323054434
2670,281183.463230608
2671,181681.73646488442
2672,190475.389199325
2673,202067.3065559171
2674,194455.52106170345
2675,172045.5024499183
2676,184387.01309661154
2677,192404.67668087548
2678,262751.8841940932
2679,267660.6627288557
2680,269843.0022130915
2681,421152.8155557695
2682,329551.96560229344
2683,512168.1150270794
2684,325542.7149628717
2685,319101.85081917787
2686,253906.86077801045
2687,331860.4008002429
2688,220154.64770865487
2689,205532.23108093272
2690,404427.1077287315
2691,185644.698189761
2692,135489.69949470798
2693,196413.76682337385
2694,133040.97938213107
2695,189801.9200516517
2696,182314.04560480628
2697,188185.95410278672
2698,197005.84318990947
2699,179989.8389329962
2700,168101.41101717736
2701,159079.96226929693
2702,110167.26360728414
2703,126097.88090533315
2704,141932.9836673473
2705,123165.75269630352
2706,118689.20793586448
2707,129679.21394472776
2708,132272.32297397568
2709,108804.10514079372
2710,126173.43723039608
2711,300001.84960924124
2712,372794.8196487145
2713,173317.2230742355
2714,151825.43658684703
2715,170634.70980266796
2716,137016.22287822832
2717,172481.35212785174
2718,219699.84693333044
2719,161826.43033374863
2720,168334.98796212784
2721,142769.05264954548
2722,160897.93866326436
2723,147444.54306827718
2724,135967.4627851111
2725,136808.90299270468
2726,150912.48759899577
2727,176889.45890749633
2728,172491.91915256614
2729,152386.66506857582
2730,147909.1193546073
2731,123624.96249717913
2732,125888.46944593129
2733,155016.06676454126
2734,139760.52259370283
2735,138840.8759024067
